workerid,trial_number_block,rating,gender,age,sentence,definition,political,condition,homelang,income,education,ethnicity,aim,traitb,traitType,trait,genderF
anon29,12,8,male,35-44,Adventurous,ability to think differently,4,Divergent,tamil,50000-74999,Grad,Asian,some Psychological experiment about people's opinion and thinking,TRUE,Masculine,Adventurous,male
anon29,13,6,male,35-44,Helpful to others,ability to think differently,4,Divergent,tamil,50000-74999,Grad,Asian,some Psychological experiment about people's opinion and thinking,FALSE,Feminine,Helpful to others,male
anon29,14,8,male,35-44,Sensitive,ability to think differently,4,Divergent,tamil,50000-74999,Grad,Asian,some Psychological experiment about people's opinion and thinking,FALSE,Feminine,Sensitive,male
anon29,15,8,male,35-44,Courageous,ability to think differently,4,Divergent,tamil,50000-74999,Grad,Asian,some Psychological experiment about people's opinion and thinking,TRUE,Masculine,Courageous,male
anon29,16,8,male,35-44,Daring,ability to think differently,4,Divergent,tamil,50000-74999,Grad,Asian,some Psychological experiment about people's opinion and thinking,TRUE,Masculine,Daring,male
anon3,1,6,male,25-34,Sympathetic,Ability to form unique connections between seemingly disparate themes,3,Convergent,English,25000-34999,someGrad,Caucasian,"Personal impressions of ""creative"" people?",FALSE,Feminine,Sympathetic,male
anon3,2,3,male,25-34,Competitive,Ability to form unique connections between seemingly disparate themes,3,Convergent,English,25000-34999,someGrad,Caucasian,"Personal impressions of ""creative"" people?",TRUE,Masculine,Competitive,male
anon3,3,6,male,25-34,Nurturing,Ability to form unique connections between seemingly disparate themes,3,Convergent,English,25000-34999,someGrad,Caucasian,"Personal impressions of ""creative"" people?",FALSE,Feminine,Nurturing,male
anon3,4,6,male,25-34,Warm in relationships with others,Ability to form unique connections between seemingly disparate themes,3,Convergent,English,25000-34999,someGrad,Caucasian,"Personal impressions of ""creative"" people?",FALSE,Feminine,Warm in relationships with others,male
anon3,5,7,male,25-34,Adventurous,Ability to form unique connections between seemingly disparate themes,3,Convergent,English,25000-34999,someGrad,Caucasian,"Personal impressions of ""creative"" people?",TRUE,Masculine,Adventurous,male
anon3,6,7,male,25-34,Sensitive,Ability to form unique connections between seemingly disparate themes,3,Convergent,English,25000-34999,someGrad,Caucasian,"Personal impressions of ""creative"" people?",FALSE,Feminine,Sensitive,male
anon3,7,3,male,25-34,Ambitious,Ability to form unique connections between seemingly disparate themes,3,Convergent,English,25000-34999,someGrad,Caucasian,"Personal impressions of ""creative"" people?",TRUE,Masculine,Ambitious,male
anon3,8,6,male,25-34,Willing to take risks,Ability to form unique connections between seemingly disparate themes,3,Convergent,English,25000-34999,someGrad,Caucasian,"Personal impressions of ""creative"" people?",TRUE,Masculine,Willing to take risks,male
anon3,9,5,male,25-34,Courageous,Ability to form unique connections between seemingly disparate themes,3,Convergent,English,25000-34999,someGrad,Caucasian,"Personal impressions of ""creative"" people?",TRUE,Masculine,Courageous,male
anon3,10,6,male,25-34,Supportive,Ability to form unique connections between seemingly disparate themes,3,Convergent,English,25000-34999,someGrad,Caucasian,"Personal impressions of ""creative"" people?",FALSE,Feminine,Supportive,male
anon3,11,7,male,25-34,Daring,Ability to form unique connections between seemingly disparate themes,3,Convergent,English,25000-34999,someGrad,Caucasian,"Personal impressions of ""creative"" people?",TRUE,Masculine,Daring,male
anon3,12,6,male,25-34,Decisive,Ability to form unique connections between seemingly disparate themes,3,Convergent,English,25000-34999,someGrad,Caucasian,"Personal impressions of ""creative"" people?",TRUE,Masculine,Decisive,male
anon3,13,3,male,25-34,Cooperative,Ability to form unique connections between seemingly disparate themes,3,Convergent,English,25000-34999,someGrad,Caucasian,"Personal impressions of ""creative"" people?",FALSE,Feminine,Cooperative,male
anon3,14,2,male,25-34,Understanding of others,Ability to form unique connections between seemingly disparate themes,3,Convergent,English,25000-34999,someGrad,Caucasian,"Personal impressions of ""creative"" people?",FALSE,Feminine,Understanding of others,male
anon3,15,5,male,25-34,Self-reliant,Ability to form unique connections between seemingly disparate themes,3,Convergent,English,25000-34999,someGrad,Caucasian,"Personal impressions of ""creative"" people?",TRUE,Masculine,Self-reliant,male
anon3,16,4,male,25-34,Helpful to others,Ability to form unique connections between seemingly disparate themes,3,Convergent,English,25000-34999,someGrad,Caucasian,"Personal impressions of ""creative"" people?",FALSE,Feminine,Helpful to others,male
anon30,1,6,male,25-34,Courageous,How one combines different ideas to form something new.,5,Convergent,Armenian (bilingual English native),50000-74999,highSchoolDrad,Caucasian,What characteristics people view as being related to creativity.,TRUE,Masculine,Courageous,male
anon30,2,3,male,25-34,Warm in relationships with others,How one combines different ideas to form something new.,5,Convergent,Armenian (bilingual English native),50000-74999,highSchoolDrad,Caucasian,What characteristics people view as being related to creativity.,FALSE,Feminine,Warm in relationships with others,male
anon30,3,4,male,25-34,Sensitive,How one combines different ideas to form something new.,5,Convergent,Armenian (bilingual English native),50000-74999,highSchoolDrad,Caucasian,What characteristics people view as being related to creativity.,FALSE,Feminine,Sensitive,male
anon30,4,9,male,25-34,Adventurous,How one combines different ideas to form something new.,5,Convergent,Armenian (bilingual English native),50000-74999,highSchoolDrad,Caucasian,What characteristics people view as being related to creativity.,TRUE,Masculine,Adventurous,male
anon30,5,4,male,25-34,Cooperative,How one combines different ideas to form something new.,5,Convergent,Armenian (bilingual English native),50000-74999,highSchoolDrad,Caucasian,What characteristics people view as being related to creativity.,FALSE,Feminine,Cooperative,male
anon30,6,3,male,25-34,Sympathetic,How one combines different ideas to form something new.,5,Convergent,Armenian (bilingual English native),50000-74999,highSchoolDrad,Caucasian,What characteristics people view as being related to creativity.,FALSE,Feminine,Sympathetic,male
anon30,7,7,male,25-34,Competitive,How one combines different ideas to form something new.,5,Convergent,Armenian (bilingual English native),50000-74999,highSchoolDrad,Caucasian,What characteristics people view as being related to creativity.,TRUE,Masculine,Competitive,male
anon30,8,8,male,25-34,Daring,How one combines different ideas to form something new.,5,Convergent,Armenian (bilingual English native),50000-74999,highSchoolDrad,Caucasian,What characteristics people view as being related to creativity.,TRUE,Masculine,Daring,male
anon30,9,4,male,25-34,Helpful to others,How one combines different ideas to form something new.,5,Convergent,Armenian (bilingual English native),50000-74999,highSchoolDrad,Caucasian,What characteristics people view as being related to creativity.,FALSE,Feminine,Helpful to others,male
anon30,10,3,male,25-34,Nurturing,How one combines different ideas to form something new.,5,Convergent,Armenian (bilingual English native),50000-74999,highSchoolDrad,Caucasian,What characteristics people view as being related to creativity.,FALSE,Feminine,Nurturing,male
anon30,11,8,male,25-34,Decisive,How one combines different ideas to form something new.,5,Convergent,Armenian (bilingual English native),50000-74999,highSchoolDrad,Caucasian,What characteristics people view as being related to creativity.,TRUE,Masculine,Decisive,male
anon30,12,9,male,25-34,Willing to take risks,How one combines different ideas to form something new.,5,Convergent,Armenian (bilingual English native),50000-74999,highSchoolDrad,Caucasian,What characteristics people view as being related to creativity.,TRUE,Masculine,Willing to take risks,male
anon30,13,5,male,25-34,Supportive,How one combines different ideas to form something new.,5,Convergent,Armenian (bilingual English native),50000-74999,highSchoolDrad,Caucasian,What characteristics people view as being related to creativity.,FALSE,Feminine,Supportive,male
anon30,14,9,male,25-34,Self-reliant,How one combines different ideas to form something new.,5,Convergent,Armenian (bilingual English native),50000-74999,highSchoolDrad,Caucasian,What characteristics people view as being related to creativity.,TRUE,Masculine,Self-reliant,male
anon30,15,8,male,25-34,Ambitious,How one combines different ideas to form something new.,5,Convergent,Armenian (bilingual English native),50000-74999,highSchoolDrad,Caucasian,What characteristics people view as being related to creativity.,TRUE,Masculine,Ambitious,male
anon30,16,5,male,25-34,Understanding of others,How one combines different ideas to form something new.,5,Convergent,Armenian (bilingual English native),50000-74999,highSchoolDrad,Caucasian,What characteristics people view as being related to creativity.,FALSE,Feminine,Understanding of others,male
anon31,1,6,male,45-64,Self-reliant,Thinking outside the box to be original,1,Divergent,English,50000-74999,Grad,Caucasian,Creativity,TRUE,Masculine,Self-reliant,male
anon31,2,5,male,45-64,Warm in relationships with others,Thinking outside the box to be original,1,Divergent,English,50000-74999,Grad,Caucasian,Creativity,FALSE,Feminine,Warm in relationships with others,male
anon31,3,4,male,45-64,Sympathetic,Thinking outside the box to be original,1,Divergent,English,50000-74999,Grad,Caucasian,Creativity,FALSE,Feminine,Sympathetic,male
anon31,4,8,male,45-64,Daring,Thinking outside the box to be original,1,Divergent,English,50000-74999,Grad,Caucasian,Creativity,TRUE,Masculine,Daring,male
anon31,5,8,male,45-64,Decisive,Thinking outside the box to be original,1,Divergent,English,50000-74999,Grad,Caucasian,Creativity,TRUE,Masculine,Decisive,male
anon31,6,8,male,45-64,Competitive,Thinking outside the box to be original,1,Divergent,English,50000-74999,Grad,Caucasian,Creativity,TRUE,Masculine,Competitive,male
anon31,7,5,male,45-64,Sensitive,Thinking outside the box to be original,1,Divergent,English,50000-74999,Grad,Caucasian,Creativity,FALSE,Feminine,Sensitive,male
anon31,8,6,male,45-64,Nurturing,Thinking outside the box to be original,1,Divergent,English,50000-74999,Grad,Caucasian,Creativity,FALSE,Feminine,Nurturing,male
anon31,9,5,male,45-64,Helpful to others,Thinking outside the box to be original,1,Divergent,English,50000-74999,Grad,Caucasian,Creativity,FALSE,Feminine,Helpful to others,male
